"","country","region","region_code","start_date","end_date","days","year","time","population","total_deaths","covid_deaths","expected_deaths","ols_ex","ols_ex_lb","ols_ex_ub","glm_log_ex","glm_log_ex_lb","glm_log_ex_ub","glm_iden_ex","glm_iden_ex_lb","glm_iden_ex_ub","glm_sqrt_ex","glm_sqrt_ex_lb","ridge_ex","rglm_log_ex","rglm_iden_ex","rglm_sqrt_ex","lasso_ex","lglm_log_ex","lglm_iden_ex","lglm_sqrt_ex","ols_ed","ols_ed_lb","ols_ed_ub","glm_log_ed","glm_log_ed_lb","glm_log_ed_ub","glm_iden_ed","glm_iden_ed_lb","glm_iden_ed_ub","glm_sqrt_ed","glm_sqrt_ed_lb","ridge_ed","rglm_log_ed","rglm_iden_ed","rglm_sqrt_ed","lasso_ed","lglm_log_ed","lglm_iden_ed","lglm_sqrt_ed"
"14","South Africa","South Africa",0,"2020-03-30","2020-04-05",7,2020,"14",60041996,8772,9,"TBC",9674.10754716979,9338.92750362997,10009.2875907096,9679.05774567158,9590.28846896127,9768.6486853082,9672.97552275596,9582.52553216544,9763.42551334648,9675.83830693468,9765.85227942495,9707.29629404843,10146.3694279521,10147.0068184706,10146.1500596201,10128.9196347828,10146.2799586856,10115.3554349566,10124.9149334624,-902.107547169788,-566.927503629966,-1237.28759070961,-907.057745671576,-818.288468961271,-996.648685308202,-900.975522755958,-810.525532165439,-991.425513346478,-903.838306934684,-993.852279424953,-935.296294048432,-1374.3694279521,-1375.00681847059,-1374.15005962013,-1356.91963478278,-1374.27995868559,-1343.35543495663,-1352.91493346236
"15","South Africa","South Africa",0,"2020-04-06","2020-04-12",7,2020,"15",60041996,8764,14,"TBC",9436.90754716979,9101.72750362997,9772.08759070961,9444.65588165745,9357.05338181288,9533.07853263998,9435.19800896248,9345.76400988524,9524.63200803973,9439.80790572711,9528.71976602173,9486.15650884367,10792.4925329945,10775.7497235598,10803.1142719516,10826.1105919902,10835.2554439442,10808.9684157303,10816.9679028068,-672.907547169789,-337.727503629969,-1008.08759070961,-680.655881657449,-593.053381812879,-769.078532639978,-671.198008962485,-581.764009885237,-760.632008039733,-675.80790572711,-764.71976602173,-722.156508843667,-2028.49253299453,-2011.74972355977,-2039.11427195162,-2062.11059199024,-2071.25544394418,-2044.96841573026,-2052.96790280681
"16","South Africa","South Africa",0,"2020-04-13","2020-04-19",7,2020,"16",60041996,8617,29,"TBC",9393.50754716979,9058.32750362997,9728.68759070961,9401.76785088921,9314.38007385582,9489.9755025159,9392.48393643094,9303.23382149978,9481.7340513621,9397.00576494528,9485.71629633602,9445.71459105714,11397.206997537,11357.3250925172,11415.8261856831,11476.3015421323,11477.7853953088,11457.400403348,11463.3448386351,-776.507547169787,-441.327503629967,-1111.68759070961,-784.767850889211,-697.380073855817,-872.975502515899,-775.483936430937,-686.233821499778,-864.734051362097,-780.005764945283,-868.716296336024,-828.714591057143,-2780.20699753698,-2740.32509251717,-2798.82618568307,-2859.30154213232,-2860.78539530885,-2840.40040334799,-2846.34483863508
"17","South Africa","South Africa",0,"2020-04-20","2020-04-26",7,2020,"17",60041996,8430,33,"TBC",9646.10754716979,9310.92750362996,9981.28759070961,9651.38804840179,9562.75591261055,9740.84166866537,9645.04317634203,9554.71196867384,9735.37438401022,9648.04000529542,9737.92488103629,9681.26119399519,11415.2807844044,11374.3583294304,11433.9630703637,11495.6924928717,11496.9566101733,11476.4946069569,11482.4917981587,-1216.10754716979,-880.927503629964,-1551.28759070961,-1221.38804840179,-1132.75591261055,-1310.84166866537,-1215.04317634203,-1124.71196867384,-1305.37438401022,-1218.04000529542,-1307.92488103629,-1251.26119399519,-2985.28078440441,-2944.35832943038,-3003.96307036372,-3065.6924928717,-3066.95661017327,-3046.49460695688,-3052.49179815872
"18","South Africa","South Africa",0,"2020-04-27","2020-05-03",7,2020,"18",60041996,8480,44,"TBC",10185.5075471698,9850.32750362997,10520.6875907096,10184.425002235,10093.177610082,10276.4973166174,10183.4965285723,10090.9025118846,10276.09054526,10183.7352169054,10276.0760491348,10184.218294257,11254.3656084347,11222.0562433488,11272.1471129577,11322.8834524799,11326.1951144901,11305.9613010186,11311.6667703119,-1705.50754716979,-1370.32750362997,-2040.68759070961,-1704.42500223505,-1613.17761008197,-1796.49731661741,-1703.4965285723,-1610.90251188464,-1796.09054525996,-1703.73521690542,-1796.07604913478,-1704.21829425702,-2774.36560843468,-2742.05624334883,-2792.1471129577,-2842.88345247993,-2846.19511449012,-2825.96130101856,-2831.66677031191
"19","South Africa","South Africa",0,"2020-05-04","2020-05-10",7,2020,"19",60041996,8938,63,"TBC",10178.1075471698,9842.92750362997,10513.2875907096,10177.1122965281,10085.9004165806,10269.1490514694,10177.0697451494,10084.5025813535,10269.6369089453,10176.8639075337,10269.1736520832,10177.3423650576,11323.8202456468,11287.3651386204,11341.7278555543,11397.4744298633,11399.9151646089,11379.0401502867,11385.1166374319,-1240.10754716979,-904.927503629968,-1575.28759070961,-1239.1122965281,-1147.90041658058,-1331.14905146941,-1239.06974514941,-1146.5025813535,-1331.63690894532,-1238.8639075337,-1331.17365208322,-1239.34236505756,-2385.82024564684,-2349.36513862036,-2403.72785555434,-2459.47442986326,-2461.91516460894,-2441.04015028674,-2447.11663743193
"20","South Africa","South Africa",0,"2020-05-11","2020-05-17",7,2020,"20",60041996,9069,70,"TBC",10257.7075471698,9922.52750362997,10592.8875907096,10255.7732930522,10164.1799787429,10348.1919897576,10256.5976682504,10163.7008904933,10349.4944460076,10255.9596248145,10348.6265876388,10251.5846390308,11519.4665521947,11474.2548506164,11539.551074609,11607.4654345894,11607.4379710664,11588.5565194464,11593.9573040674,-1188.70754716979,-853.52750362997,-1523.88759070961,-1186.77329305216,-1095.17997874292,-1279.1919897576,-1187.59766825044,-1094.70089049333,-1280.49444600755,-1186.95962481449,-1279.62658763884,-1182.58463903082,-2450.46655219467,-2405.25485061637,-2470.55107460898,-2538.46543458938,-2538.43797106641,-2519.55651944641,-2524.95730406735
"21","South Africa","South Africa",0,"2020-05-18","2020-05-24",7,2020,"21",60041996,9276,165,"TBC",10146.9075471698,9811.72750362997,10482.0875907096,10146.2803481417,10055.218287579,10238.1670848713,10145.2615471123,10052.8264336208,10237.6966606038,10145.5453593211,10237.7132770939,10148.299057831,11007.6713782354,10984.2011686755,11021.7937233138,11057.656476915,11064.1237370111,11040.6057711271,11047.5363748968,-870.907547169785,-535.727503629965,-1206.08759070961,-870.280348141723,-779.218287578997,-962.167084871267,-869.261547112283,-776.826433620778,-961.696660603788,-869.545359321113,-961.713277093933,-872.299057831011,-1731.67137823543,-1708.2011686755,-1745.79372331375,-1781.65647691501,-1788.12373701115,-1764.60577112706,-1771.53637489681
"22","South Africa","South Africa",0,"2020-05-25","2020-05-31",7,2020,"22",60041996,9817,254,"TBC",10844.1075471698,10508.92750363,11179.2875907096,10835.2558101616,10740.8869777155,10930.4537618933,10841.6755507211,10746.3888247478,10936.9622766945,10838.2669777123,10933.5224867902,10798.387657747,10820.544164298,10803.996978061,10832.2141240268,10856.2475678145,10865.0996034354,10840.2835080715,10847.6123607847,-1027.10754716979,-691.927503629968,-1362.28759070961,-1018.25581016165,-923.88697771554,-1113.45376189332,-1024.67555072114,-929.388824747755,-1119.96227669453,-1021.26697771231,-1116.52248679019,-981.387657746967,-1003.54416429797,-986.99697806105,-1015.21412402679,-1039.24756781453,-1048.09960343543,-1023.28350807148,-1030.61236078467
"23","South Africa","South Africa",0,"2020-06-01","2020-06-07",7,2020,"23",60041996,10509,315,"TBC",11494.3075471698,11159.12750363,11829.4875907096,11477.7857089051,11380.4056568302,11575.9990242949,11492.8992644862,11395.0215211901,11590.7770077824,11485.3133408802,11583.364888647,11404.6536832528,9137.27786605056,9145.66269777288,9112.73873824915,9085.8148634906,9064.39540045702,9102.77312003825,9094.49847936511,-985.307547169785,-650.127503629963,-1320.4875907096,-968.785708905116,-871.405656830188,-1066.99902429491,-983.899264486225,-886.021521190096,-1081.77700778235,-976.313340880166,-1074.36488864701,-895.653683252825,1371.72213394944,1363.33730222712,1396.26126175085,1423.1851365094,1444.60459954298,1406.22687996175,1414.50152063489
"24","South Africa","South Africa",0,"2020-06-08","2020-06-14",7,2020,"24",60041996,11008,482,"TBC",11513.7075471698,11178.52750363,11848.8875907096,11496.9568563008,11399.4879753941,11595.2591240022,11512.0500088128,11414.0970650068,11610.0029526187,11504.4725628403,11602.6056851261,11422.7655953649,10540.5035255777,10532.6347304162,10547.8478137219,10554.4299429987,10566.8598714824,10539.8268102945,10547.8972957907,-505.70754716979,-170.527503629968,-840.887590709612,-488.956856300796,-391.48797539411,-587.259124002199,-504.050008812772,-406.097065006825,-602.002952618719,-496.472562840279,-594.605685126115,-414.765595364874,467.496474422254,475.365269583788,460.152186278065,453.570057001321,441.140128517614,468.17318970546,460.102704209254
"25","South Africa","South Africa",0,"2020-06-15","2020-06-21",7,2020,"25",60041996,12397,450,"TBC",11340.9075471698,11005.72750363,11676.0875907096,11326.1952960283,11229.5197829687,11423.7030935495,11340.9820698508,11243.7028482864,11438.2612914153,11333.5510436991,11430.9540117564,11261.6713440117,11000.7968299253,10976.2443587253,11014.0601332667,11050.2212530906,11056.8111967039,11031.7642572195,11039.3856729369,1056.09245283021,1391.27249637003,720.912409290388,1070.80470397169,1167.48021703135,973.296906450545,1056.01793014917,1153.29715171364,958.738708584695,1063.44895630088,966.045988243601,1135.32865598831,1396.20317007468,1420.75564127467,1382.93986673326,1346.77874690943,1340.18880329607,1365.2357427805,1357.61432706314
